Date,Open,High,Low,Close,Volume
"Thursday, July 21, 2016",99.83,101,99.13,99.43,32702028
"Friday, July 22, 2016",99.26,99.3,98.31,98.66,28313669
"Monday, July 25, 2016",98.25,98.84,96.92,97.34,40382921
"Tuesday, July 26, 2016",96.82,97.97,96.42,96.67,56239822
"Wednesday, July 27, 2016",104.27,104.35,102.75,102.95,92344820
"Thursday, July 28, 2016",102.83,104.45,102.82,104.34,39869839
"Friday, July 29, 2016",104.19,104.55,103.68,104.21,27733688
"Monday, August 1, 2016",104.41,106.15,104.41,106.05,38167871
"Tuesday, August 2, 2016",106.05,106.07,104,104.48,33816556
"Wednesday, August 3, 2016",104.81,105.84,104.77,105.79,30202641
"Thursday, August 4, 2016",105.58,106,105.28,105.87,27408650
"Friday, August 5, 2016",106.27,107.65,106.18,107.48,40553402
"Monday, August 8, 2016",107.52,108.37,107.16,108.37,28037220
"Tuesday, August 9, 2016",108.23,108.94,108.01,108.81,26315204
"Wednesday, August 10, 2016",108.71,108.9,107.76,108,24008505
"Thursday, August 11, 2016",108.52,108.93,107.85,107.93,27484506
"Friday, August 12, 2016",107.78,108.44,107.78,108.18,18660434
"Monday, August 15, 2016",108.14,109.54,108.08,109.48,25868209
"Tuesday, August 16, 2016",109.63,110.23,109.21,109.38,33794448
"Wednesday, August 17, 2016",109.1,109.37,108.34,109.22,25355976
"Thursday, August 18, 2016",109.23,109.6,109.02,109.08,21984703
"Friday, August 19, 2016",108.77,109.69,108.36,109.36,25368072
"Monday, August 22, 2016",108.86,109.1,107.85,108.51,25820230
"Tuesday, August 23, 2016",108.59,109.32,108.53,108.85,21257669
"Wednesday, August 24, 2016",108.57,108.75,107.68,108.03,23675081
"Thursday, August 25, 2016",107.39,107.88,106.68,107.57,25086248
"Friday, August 26, 2016",107.41,107.95,106.31,106.94,27766291
"Monday, August 29, 2016",106.62,107.44,106.29,106.82,24970300
"Tuesday, August 30, 2016",105.8,106.5,105.5,106,24863945
"Wednesday, August 31, 2016",105.66,106.57,105.64,106.1,29662406
"Thursday, September 1, 2016",106.14,106.8,105.62,106.73,26701523
"Friday, September 2, 2016",107.7,108,106.82,107.73,26802450
"Tuesday, September 6, 2016",107.9,108.3,107.51,107.7,26880391
"Wednesday, September 7, 2016",107.83,108.76,107.07,108.36,42364328
"Thursday, September 8, 2016",107.25,107.27,105.24,105.52,53002026
"Friday, September 9, 2016",104.64,105.72,103.13,103.13,46556984
"Monday, September 12, 2016",102.65,105.72,102.53,105.44,45292770
"Tuesday, September 13, 2016",107.51,108.79,107.24,107.95,62176190
"Wednesday, September 14, 2016",108.73,113.03,108.6,111.77,112340318
"Thursday, September 15, 2016",113.86,115.73,113.49,115.57,90613177
"Friday, September 16, 2016",115.12,116.13,114.04,114.92,79886911
"Monday, September 19, 2016",115.19,116.18,113.25,113.58,47023046
"Tuesday, September 20, 2016",113.05,114.12,112.51,113.57,34514269
"Wednesday, September 21, 2016",113.85,113.99,112.44,113.55,36003185
"Thursday, September 22, 2016",114.35,114.94,114,114.62,31073984
"Friday, September 23, 2016",114.42,114.79,111.55,112.71,52481151
"Monday, September 26, 2016",111.64,113.39,111.55,112.88,29869442
"Tuesday, September 27, 2016",113,113.18,112.34,113.09,24607412
"Wednesday, September 28, 2016",113.69,114.64,113.43,113.95,29641085
"Thursday, September 29, 2016",113.16,113.8,111.8,112.18,35886990
"Friday, September 30, 2016",112.46,113.37,111.8,113.05,36379106
"Monday, October 3, 2016",112.71,113.05,112.28,112.52,21701760
"Tuesday, October 4, 2016",113.06,114.31,112.63,113,29736835
"Wednesday, October 5, 2016",113.4,113.66,112.69,113.05,21453089
"Thursday, October 6, 2016",113.7,114.34,113.13,113.89,28779313
"Friday, October 7, 2016",114.31,114.56,113.51,114.06,24358443
"Monday, October 10, 2016",115.02,116.75,114.72,116.05,36235956
"Tuesday, October 11, 2016",117.7,118.69,116.2,116.3,64041043
"Wednesday, October 12, 2016",117.35,117.98,116.75,117.34,37586787
"Thursday, October 13, 2016",116.79,117.44,115.72,116.98,35192406
"Friday, October 14, 2016",117.88,118.17,117.13,117.63,35652191
"Monday, October 17, 2016",117.33,117.84,116.78,117.55,23624896
"Tuesday, October 18, 2016",118.18,118.21,117.45,117.47,24553478
"Wednesday, October 19, 2016",117.25,117.76,113.8,117.12,20034594
"Thursday, October 20, 2016",116.86,117.38,116.33,117.06,24125801
"Friday, October 21, 2016",116.81,116.91,116.28,116.6,23192665
"Monday, October 24, 2016",117.1,117.74,117,117.65,23538673
"Tuesday, October 25, 2016",117.95,118.36,117.31,118.25,48128970
"Wednesday, October 26, 2016",114.31,115.7,113.31,115.59,66134219
"Thursday, October 27, 2016",115.39,115.86,114.1,114.48,34562045
"Friday, October 28, 2016",113.87,115.21,113.45,113.72,37861662
"Monday, October 31, 2016",113.65,114.23,113.2,113.54,26419398
"Tuesday, November 1, 2016",113.46,113.77,110.53,111.49,43825812
"Wednesday, November 2, 2016",111.4,112.35,111.23,111.59,28331709
"Thursday, November 3, 2016",110.98,111.46,109.55,109.83,26932602
"Friday, November 4, 2016",108.53,110.25,108.11,108.84,30836997
"Monday, November 7, 2016",110.08,110.51,109.46,110.41,32560000
"Tuesday, November 8, 2016",110.31,111.72,109.7,111.06,24254179
"Wednesday, November 9, 2016",109.88,111.32,108.05,110.88,59176361
"Thursday, November 10, 2016",111.09,111.09,105.83,107.79,57134541
"Friday, November 11, 2016",107.12,108.87,106.55,108.43,34143898
"Monday, November 14, 2016",107.71,107.81,104.08,105.71,51175504
"Tuesday, November 15, 2016",106.57,107.68,106.16,107.11,32264510
"Wednesday, November 16, 2016",106.7,110.23,106.6,109.99,58840522
"Thursday, November 17, 2016",109.81,110.35,108.83,109.95,27632003
"Friday, November 18, 2016",109.72,110.54,109.66,110.06,28428917
"Monday, November 21, 2016",110.12,111.99,110.01,111.73,29264571
"Tuesday, November 22, 2016",111.95,112.42,111.4,111.8,25965534
"Wednesday, November 23, 2016",111.36,111.51,110.33,111.23,27426394
"Friday, November 25, 2016",111.13,111.87,110.95,111.79,11475922
"Monday, November 28, 2016",111.43,112.47,111.39,111.57,27193983
"Tuesday, November 29, 2016",110.78,112.03,110.07,111.46,28528750
"Wednesday, November 30, 2016",111.6,112.2,110.27,110.52,36162258
"Thursday, December 1, 2016",110.37,110.94,109.03,109.49,37086862
"Friday, December 2, 2016",109.17,110.09,108.85,109.9,26527997
"Monday, December 5, 2016",110,110.03,108.25,109.11,34324540
"Tuesday, December 6, 2016",109.5,110.36,109.19,109.95,26195462
"Wednesday, December 7, 2016",109.26,111.19,109.16,111.03,29998719
"Thursday, December 8, 2016",110.86,112.43,110.6,112.12,27068316
"Friday, December 9, 2016",112.31,114.7,112.31,113.95,34402627
"Monday, December 12, 2016",113.29,115,112.49,113.3,26374377
"Tuesday, December 13, 2016",113.84,115.92,113.75,115.19,43733811
"Wednesday, December 14, 2016",115.04,116.2,114.98,115.19,34031834
"Thursday, December 15, 2016",115.38,116.73,115.23,115.82,46524544
"Friday, December 16, 2016",116.47,116.5,115.65,115.97,44351134
"Monday, December 19, 2016",115.8,117.38,115.75,116.64,27779423
"Tuesday, December 20, 2016",116.74,117.5,116.68,116.95,21424965
"Wednesday, December 21, 2016",116.8,117.4,116.78,117.06,23783165
"Thursday, December 22, 2016",116.35,116.51,115.64,116.29,26085854
"Friday, December 23, 2016",115.59,116.52,115.59,116.52,14249484
"Tuesday, December 27, 2016",116.52,117.8,116.49,117.26,18296855
"Wednesday, December 28, 2016",117.52,118.02,116.2,116.76,20905892
"Thursday, December 29, 2016",116.45,117.11,116.4,116.73,15039519
"Friday, December 30, 2016",116.65,117.2,115.43,115.82,30586265
"Tuesday, January 3, 2017",115.8,116.33,114.76,116.15,28781865
"Wednesday, January 4, 2017",115.85,116.51,115.75,116.02,21118116
"Thursday, January 5, 2017",115.92,116.86,115.81,116.61,22193587
"Friday, January 6, 2017",116.78,118.16,116.47,117.91,31751900
"Monday, January 9, 2017",117.95,119.43,117.94,118.99,33561948
"Tuesday, January 10, 2017",118.77,119.38,118.3,119.11,24462051
"Wednesday, January 11, 2017",118.74,119.93,118.6,119.75,27588593
"Thursday, January 12, 2017",118.9,119.3,118.21,119.25,27086220
"Friday, January 13, 2017",119.11,119.62,118.81,119.04,26111948
"Tuesday, January 17, 2017",118.34,120.24,118.22,120,34439843
"Wednesday, January 18, 2017",120,120.5,119.71,119.99,23712961
"Thursday, January 19, 2017",119.4,120.09,119.37,119.78,25597291
"Friday, January 20, 2017",120.45,120.45,119.73,120,32597892
"Monday, January 23, 2017",120,120.81,119.77,120.08,22050218
"Tuesday, January 24, 2017",119.55,120.1,119.5,119.97,23211038
"Wednesday, January 25, 2017",120.42,122.1,120.28,121.88,32586673
"Thursday, January 26, 2017",121.67,122.44,121.6,121.94,26337576
"Friday, January 27, 2017",122.14,122.35,121.6,121.95,20562944
"Monday, January 30, 2017",120.93,121.63,120.66,121.63,30377503
"Tuesday, January 31, 2017",121.15,121.39,120.62,121.35,49200993
"Wednesday, February 1, 2017",127.03,130.49,127.01,128.75,111985040
"Thursday, February 2, 2017",127.98,129.39,127.78,128.53,33710411
"Friday, February 3, 2017",128.31,129.19,128.16,129.08,24507301
"Monday, February 6, 2017",129.13,130.5,128.9,130.29,26845924
"Tuesday, February 7, 2017",130.54,132.09,130.45,131.53,38183841
"Wednesday, February 8, 2017",131.35,132.22,131.22,132.04,23004072
"Thursday, February 9, 2017",131.65,132.45,131.12,132.42,28349859
"Friday, February 10, 2017",132.46,132.94,132.05,132.12,20065458
"Monday, February 13, 2017",133.08,133.82,132.75,133.29,23035421
"Tuesday, February 14, 2017",133.47,135.09,133.25,135.02,33226223
"Wednesday, February 15, 2017",135.52,136.27,134.62,135.51,35623100
"Thursday, February 16, 2017",135.67,135.9,134.84,135.35,22584555
"Friday, February 17, 2017",135.1,135.83,135.1,135.72,22198197
"Tuesday, February 21, 2017",136.23,136.75,135.98,136.7,24507156
"Wednesday, February 22, 2017",136.43,137.12,136.11,137.11,20836932
"Thursday, February 23, 2017",137.38,137.48,136.3,136.53,20788186
"Friday, February 24, 2017",135.91,136.66,135.28,136.66,21776585
"Monday, February 27, 2017",137.14,137.44,136.28,136.93,20257426
"Tuesday, February 28, 2017",137.08,137.44,136.7,136.99,23482860
"Wednesday, March 1, 2017",137.89,140.15,137.6,139.79,36414585
"Thursday, March 2, 2017",140,140.28,138.76,138.96,26210984
"Friday, March 3, 2017",138.78,139.83,138.59,139.78,21571121
"Monday, March 6, 2017",139.37,139.77,138.6,139.34,21750044
"Tuesday, March 7, 2017",139.06,139.98,138.79,139.52,17446297
"Wednesday, March 8, 2017",138.95,139.8,138.82,139,18707236
"Thursday, March 9, 2017",138.74,138.79,137.05,138.68,22155904
"Friday, March 10, 2017",139.25,139.36,138.64,139.14,19612801
"Monday, March 13, 2017",139.16,139.43,138.82,139.2,17421717
"Tuesday, March 14, 2017",139.3,139.65,138.84,138.99,15309065
"Wednesday, March 15, 2017",139.41,140.75,139.03,140.46,25691774
"Thursday, March 16, 2017",140.72,141.02,140.26,140.69,19231998
"Friday, March 17, 2017",141,141,139.89,139.99,43884952
"Monday, March 20, 2017",140.4,141.5,140.23,141.46,21542038
"Tuesday, March 21, 2017",142.11,142.8,139.73,139.84,39529912
"Wednesday, March 22, 2017",139.85,141.6,139.76,141.42,25860165
"Thursday, March 23, 2017",141.26,141.58,140.61,140.92,20346301
"Friday, March 24, 2017",141.5,141.74,140.35,140.64,22395563
"Monday, March 27, 2017",139.39,141.22,138.62,140.88,23575094
"Tuesday, March 28, 2017",140.91,144.04,140.62,143.8,33374805
"Wednesday, March 29, 2017",143.68,144.49,143.19,144.12,29189955
"Thursday, March 30, 2017",144.19,144.5,143.5,143.93,21207252
"Friday, March 31, 2017",143.72,144.27,143.01,143.66,19661651
"Monday, April 3, 2017",143.71,144.12,143.05,143.7,19985714
"Tuesday, April 4, 2017",143.25,144.89,143.17,144.77,19891354
"Wednesday, April 5, 2017",144.22,145.46,143.81,144.02,27717854
"Thursday, April 6, 2017",144.29,144.52,143.45,143.66,21149034
"Friday, April 7, 2017",143.73,144.18,143.27,143.34,16672198
"Monday, April 10, 2017",143.6,143.88,142.9,143.17,18933397
"Tuesday, April 11, 2017",142.94,143.35,140.06,141.63,30379376
"Wednesday, April 12, 2017",141.6,142.15,141.01,141.8,20350000
"Thursday, April 13, 2017",141.91,142.38,141.05,141.05,17822880
"Monday, April 17, 2017",141.48,141.88,140.87,141.83,16582094
"Tuesday, April 18, 2017",141.41,142.04,141.11,141.2,14697544
"Wednesday, April 19, 2017",141.88,142,140.45,140.68,17328375
"Thursday, April 20, 2017",141.22,142.92,141.16,142.44,23319562
"Friday, April 21, 2017",142.44,142.68,141.85,142.27,17320928
"Monday, April 24, 2017",143.5,143.95,143.18,143.64,17134333
"Tuesday, April 25, 2017",143.91,144.9,143.87,144.53,18871501
"Wednesday, April 26, 2017",144.47,144.6,143.38,143.68,20041241
"Thursday, April 27, 2017",143.92,144.16,143.31,143.79,14246347
"Friday, April 28, 2017",144.09,144.3,143.27,143.65,20860358
"Monday, May 1, 2017",145.1,147.2,144.96,146.58,33602943
"Tuesday, May 2, 2017",147.54,148.09,146.84,147.51,45352194
"Wednesday, May 3, 2017",145.59,147.49,144.27,147.06,45697034
"Thursday, May 4, 2017",146.52,147.14,145.81,146.53,23371872
"Friday, May 5, 2017",146.76,148.98,146.76,148.96,27327725
"Monday, May 8, 2017",149.03,153.7,149.03,153.01,48752413
"Tuesday, May 9, 2017",153.87,154.88,153.45,153.99,39130363
"Wednesday, May 10, 2017",153.63,153.94,152.11,153.26,25805692
"Thursday, May 11, 2017",152.45,154.07,152.31,153.95,27255058
"Friday, May 12, 2017",154.7,156.42,154.67,156.1,32527017
"Monday, May 15, 2017",156.01,156.65,155.05,155.7,26009719
"Tuesday, May 16, 2017",155.94,156.06,154.72,155.47,20048478
"Wednesday, May 17, 2017",153.6,154.57,149.71,150.25,50767678
"Thursday, May 18, 2017",151.27,153.34,151.13,152.54,33568215
"Friday, May 19, 2017",153.38,153.98,152.63,153.06,26960788
"Monday, May 22, 2017",154,154.58,152.91,153.99,22966437
"Tuesday, May 23, 2017",154.9,154.9,153.31,153.8,19918871
"Wednesday, May 24, 2017",153.84,154.17,152.67,153.34,19219154
"Thursday, May 25, 2017",153.73,154.35,153.03,153.87,19235598
"Friday, May 26, 2017",154,154.24,153.31,153.61,21927637
"Tuesday, May 30, 2017",153.42,154.43,153.33,153.67,20126851
"Wednesday, May 31, 2017",153.97,154.17,152.38,152.76,24451164
"Thursday, June 1, 2017",153.17,153.33,152.22,153.18,16404088
"Friday, June 2, 2017",153.58,155.45,152.89,155.45,27770715
"Monday, June 5, 2017",154.34,154.45,153.46,153.93,25331662
"Tuesday, June 6, 2017",153.9,155.81,153.78,154.45,26624926
"Wednesday, June 7, 2017",155.02,155.98,154.48,155.37,21069647
"Thursday, June 8, 2017",155.25,155.54,154.4,154.99,21250798
"Friday, June 9, 2017",155.19,155.19,146.02,148.98,64882657
"Monday, June 12, 2017",145.74,146.09,142.51,145.42,72307330
"Tuesday, June 13, 2017",147.16,147.45,145.15,146.59,34165445
"Wednesday, June 14, 2017",147.5,147.5,143.84,145.16,31531232
"Thursday, June 15, 2017",143.32,144.48,142.21,144.29,32165373
"Friday, June 16, 2017",143.78,144.5,142.2,142.27,50361093
"Monday, June 19, 2017",143.66,146.74,143.66,146.34,32541404
"Tuesday, June 20, 2017",146.87,146.87,144.94,145.01,24900073
"Wednesday, June 21, 2017",145.52,146.07,144.61,145.87,21265751
"Thursday, June 22, 2017",145.77,146.7,145.12,145.63,19106294
"Friday, June 23, 2017",145.13,147.16,145.11,146.28,35439389
"Monday, June 26, 2017",147.17,148.28,145.38,145.82,25692361
"Tuesday, June 27, 2017",145.01,146.16,143.62,143.73,24761891
"Wednesday, June 28, 2017",144.49,146.11,143.16,145.83,22082432
"Thursday, June 29, 2017",144.71,145.13,142.28,143.68,31499368
"Friday, June 30, 2017",144.45,144.96,143.78,144.02,23024107
"Monday, July 3, 2017",144.88,145.3,143.1,143.5,14277848
"Wednesday, July 5, 2017",143.69,144.79,142.72,144.09,21569557
"Thursday, July 6, 2017",143.02,143.5,142.41,142.73,24128782
"Friday, July 7, 2017",142.9,144.75,142.9,144.18,19201712
"Monday, July 10, 2017",144.11,145.95,143.37,145.06,21090636
"Tuesday, July 11, 2017",144.73,145.85,144.38,145.53,19781836
"Wednesday, July 12, 2017",145.87,146.18,144.82,145.74,24884478
"Thursday, July 13, 2017",145.5,148.49,145.44,147.77,25199373
"Friday, July 14, 2017",147.97,149.33,147.33,149.04,20132061
"Monday, July 17, 2017",148.82,150.9,148.57,149.56,23793456
"Tuesday, July 18, 2017",149.2,150.13,148.67,150.08,17868792
"Wednesday, July 19, 2017",150.48,151.42,149.95,151.02,20922969
"Thursday, July 20, 2017",151.5,151.74,150.19,150.34,17243748
"Friday, July 21, 2017",149.99,150.44,148.88,150.27,26252630
"Monday, July 24, 2017",150.58,152.44,149.9,152.09,21493160
"Tuesday, July 25, 2017",151.8,153.84,151.8,152.74,18853932
"Wednesday, July 26, 2017",153.35,153.93,153.06,153.46,15780951
"Thursday, July 27, 2017",153.75,153.99,147.3,150.56,32476337
"Friday, July 28, 2017",149.89,150.23,149.19,149.5,17213653
"Monday, July 31, 2017",149.9,150.33,148.13,148.73,19845920
"Tuesday, August 1, 2017",149.1,150.22,148.41,150.05,35368645
"Wednesday, August 2, 2017",159.28,159.75,156.16,157.14,69936800
"Thursday, August 3, 2017",157.05,157.21,155.02,155.57,27097296
"Friday, August 4, 2017",156.07,157.4,155.69,156.39,20559852
"Monday, August 7, 2017",157.06,158.92,156.67,158.81,21870321
"Tuesday, August 8, 2017",158.6,161.83,158.27,160.08,36205896
"Wednesday, August 9, 2017",159.26,161.27,159.11,161.06,26131530
"Thursday, August 10, 2017",159.9,160,154.63,155.32,40804273
"Friday, August 11, 2017",156.6,158.57,156.07,157.48,26257096
"Monday, August 14, 2017",159.32,160.21,158.75,159.85,22122734
"Tuesday, August 15, 2017",160.66,162.2,160.14,161.6,29465487
"Wednesday, August 16, 2017",161.94,162.51,160.15,160.95,27671612
"Thursday, August 17, 2017",160.52,160.71,157.84,157.86,27940565
"Friday, August 18, 2017",157.86,159.5,156.72,157.5,27428069
"Monday, August 21, 2017",157.5,157.89,155.11,157.21,26368528
"Tuesday, August 22, 2017",158.23,160,158.02,159.78,21604585
"Wednesday, August 23, 2017",159.07,160.47,158.88,159.98,19399081
"Thursday, August 24, 2017",160.43,160.74,158.55,159.27,19818918
"Friday, August 25, 2017",159.65,160.56,159.27,159.86,25480063
"Monday, August 28, 2017",160.14,162,159.93,161.47,25965972
"Tuesday, August 29, 2017",160.1,163.12,160,162.91,29516910
"Wednesday, August 30, 2017",163.8,163.89,162.61,163.35,27269584
"Thursday, August 31, 2017",163.64,164.52,163.48,164,26785096
"Friday, September 1, 2017",164.8,164.94,163.63,164.05,16591051
"Tuesday, September 5, 2017",163.75,164.25,160.56,162.08,29536314
"Wednesday, September 6, 2017",162.71,162.99,160.52,161.91,21651726
"Thursday, September 7, 2017",162.09,162.24,160.36,161.26,21928502
"Friday, September 8, 2017",160.86,161.15,158.53,158.63,28611535
"Monday, September 11, 2017",160.5,162.05,159.89,161.5,31580798
"Tuesday, September 12, 2017",162.61,163.96,158.77,160.86,71714046
"Wednesday, September 13, 2017",159.87,159.96,157.91,159.65,44907361
"Thursday, September 14, 2017",158.99,159.4,158.09,158.28,23760749
"Friday, September 15, 2017",158.47,160.97,158,159.88,49114602
"Monday, September 18, 2017",160.11,160.5,158,158.67,28269435
"Tuesday, September 19, 2017",159.51,159.77,158.44,158.73,20810632
"Wednesday, September 20, 2017",157.9,158.26,153.83,156.07,52951364
"Thursday, September 21, 2017",155.8,155.8,152.75,153.39,37511661
"Friday, September 22, 2017",152.02,152.27,150.56,151.89,46645443
"Monday, September 25, 2017",149.99,151.83,149.16,150.55,44387336
"Tuesday, September 26, 2017",151.78,153.92,151.69,153.14,36660045
"Wednesday, September 27, 2017",153.8,154.72,153.54,154.23,25504227
"Thursday, September 28, 2017",153.89,154.28,152.7,153.28,22005455
"Friday, September 29, 2017",153.21,154.13,152,154.12,26299810
"Monday, October 2, 2017",154.26,154.45,152.72,153.81,18698842
"Tuesday, October 3, 2017",154.01,155.09,153.91,154.48,16230293
"Wednesday, October 4, 2017",153.63,153.86,152.46,153.48,20163750
"Thursday, October 5, 2017",154.18,155.44,154.05,155.39,21283769
"Friday, October 6, 2017",154.97,155.49,154.56,155.3,17407558
"Monday, October 9, 2017",155.81,156.73,155.49,155.84,16262923
"Tuesday, October 10, 2017",156.06,158,155.1,155.9,15617014
"Wednesday, October 11, 2017",155.97,156.98,155.75,156.55,16905640
"Thursday, October 12, 2017",156.35,157.37,155.73,156,16125054
"Friday, October 13, 2017",156.73,157.28,156.41,156.99,16394188
"Monday, October 16, 2017",157.9,160,157.65,159.88,24121452
"Tuesday, October 17, 2017",159.78,160.87,159.23,160.47,18997275
"Wednesday, October 18, 2017",160.42,160.71,159.6,159.76,16374164
"Thursday, October 19, 2017",156.75,157.08,155.02,155.98,42584166
"Friday, October 20, 2017",156.61,157.75,155.96,156.25,23974146
"Monday, October 23, 2017",156.89,157.69,155.5,156.17,21984327
"Tuesday, October 24, 2017",156.29,157.42,156.2,157.1,17757230
"Wednesday, October 25, 2017",156.91,157.55,155.27,156.41,21207098
"Thursday, October 26, 2017",157.23,157.83,156.78,157.41,17000469
"Friday, October 27, 2017",159.29,163.6,158.7,163.05,44454160
"Monday, October 30, 2017",163.89,168.07,163.72,166.72,44700772
"Tuesday, October 31, 2017",167.9,169.65,166.94,169.04,36046828
"Wednesday, November 1, 2017",169.87,169.94,165.61,166.89,33637762
"Thursday, November 2, 2017",167.64,168.5,165.28,168.11,41393373
"Friday, November 3, 2017",174,174.26,171.12,172.5,59398631
"Monday, November 6, 2017",172.37,174.99,171.72,174.25,35026306
"Tuesday, November 7, 2017",173.91,175.25,173.6,174.81,24361485
"Wednesday, November 8, 2017",174.66,176.24,174.33,176.24,24409527
"Thursday, November 9, 2017",175.11,176.1,173.14,175.88,29482596
"Friday, November 10, 2017",175.11,175.38,174.27,174.67,25145500
"Monday, November 13, 2017",173.5,174.5,173.4,173.97,16982080
"Tuesday, November 14, 2017",173.04,173.48,171.18,171.34,24782487
"Wednesday, November 15, 2017",169.97,170.32,168.38,169.08,29158070
"Thursday, November 16, 2017",171.18,171.87,170.3,171.1,23637484
"Friday, November 17, 2017",171.04,171.39,169.64,170.15,21899544
"Monday, November 20, 2017",170.29,170.56,169.56,169.98,16262447
"Tuesday, November 21, 2017",170.78,173.7,170.78,173.14,25131295
"Wednesday, November 22, 2017",173.36,175,173.05,174.96,25588925
"Friday, November 24, 2017",175.1,175.5,174.65,174.97,14026673
"Monday, November 27, 2017",175.05,175.08,173.34,174.09,20716802
"Tuesday, November 28, 2017",174.3,174.87,171.86,173.07,26428802
"Wednesday, November 29, 2017",172.63,172.92,167.16,169.48,41666364
"Thursday, November 30, 2017",170.43,172.14,168.44,171.85,41527218
"Friday, December 1, 2017",169.95,171.67,168.5,171.05,39759288
"Monday, December 4, 2017",172.48,172.62,169.63,169.8,32542385
"Tuesday, December 5, 2017",169.06,171.52,168.4,169.64,27350154
"Wednesday, December 6, 2017",167.5,170.2,166.46,169.01,28560000
"Thursday, December 7, 2017",169.03,170.44,168.91,169.32,25673308
"Friday, December 8, 2017",170.49,171,168.82,169.37,23355231
"Monday, December 11, 2017",169.2,172.89,168.79,172.67,35273759
"Tuesday, December 12, 2017",172.15,172.39,171.46,171.7,19409230
"Wednesday, December 13, 2017",172.5,173.54,172,172.27,23818447
"Thursday, December 14, 2017",172.4,173.13,171.65,172.22,20476541
"Friday, December 15, 2017",173.63,174.17,172.46,173.97,40169307
"Monday, December 18, 2017",174.88,177.2,174.86,176.42,29421114
"Tuesday, December 19, 2017",175.03,175.39,174.09,174.54,27436447
"Wednesday, December 20, 2017",174.87,175.42,173.25,174.35,23475649
"Thursday, December 21, 2017",174.17,176.02,174.1,175.01,20949896
"Friday, December 22, 2017",174.68,175.42,174.5,175.01,16349444
"Tuesday, December 26, 2017",170.8,171.47,169.68,170.57,33185536
"Wednesday, December 27, 2017",170.1,170.78,169.71,170.6,21498213
"Thursday, December 28, 2017",171,171.85,170.48,171.08,16480187
"Friday, December 29, 2017",170.52,170.59,169.22,169.23,25999922
"Tuesday, January 2, 2018",170.16,172.3,169.26,172.26,25555934
"Wednesday, January 3, 2018",172.53,174.55,171.96,172.23,29517899
"Thursday, January 4, 2018",172.54,173.47,172.08,173.03,22434597
"Friday, January 5, 2018",173.44,175.37,173.05,175,23660018
"Monday, January 8, 2018",174.35,175.61,173.93,174.35,20567766
"Tuesday, January 9, 2018",174.55,175.06,173.41,174.33,21583997
"Wednesday, January 10, 2018",173.16,174.3,173,174.29,23959895
"Thursday, January 11, 2018",174.59,175.49,174.49,175.28,18667729
"Friday, January 12, 2018",176.18,177.36,175.65,177.09,25418080
"Tuesday, January 16, 2018",177.9,179.39,176.14,176.19,29565947
"Wednesday, January 17, 2018",176.15,179.25,175.07,179.1,34386836
"Thursday, January 18, 2018",179.37,180.1,178.25,179.26,31193352
"Friday, January 19, 2018",178.61,179.58,177.41,178.46,32425067
"Monday, January 22, 2018",177.3,177.78,176.6,177,27108551
"Tuesday, January 23, 2018",177.3,179.44,176.82,177.04,32689146
"Wednesday, January 24, 2018",177.25,177.3,173.2,174.22,51105090
"Thursday, January 25, 2018",174.51,174.95,170.53,171.11,41529004
"Friday, January 26, 2018",172,172,170.06,171.51,39143011
"Monday, January 29, 2018",170.16,170.16,167.07,167.96,50640406
"Tuesday, January 30, 2018",165.53,167.37,164.7,166.97,46048185
"Wednesday, January 31, 2018",166.87,168.44,166.5,167.43,32478930
"Thursday, February 1, 2018",167.17,168.62,166.76,167.78,47230787
"Friday, February 2, 2018",166,166.8,160.1,160.5,86593825
"Monday, February 5, 2018",159.1,163.88,156,156.49,72738522
"Tuesday, February 6, 2018",154.83,163.72,154,163.03,68243838
"Wednesday, February 7, 2018",163.09,163.4,159.07,159.54,51608580
"Thursday, February 8, 2018",160.29,161,155.03,155.15,54390516
"Friday, February 9, 2018",157.07,157.89,150.24,156.41,70672608
"Monday, February 12, 2018",158.5,163.89,157.51,162.71,60819539
"Tuesday, February 13, 2018",161.95,164.75,161.65,164.34,32549163
"Wednesday, February 14, 2018",163.04,167.54,162.88,167.37,40644933
"Thursday, February 15, 2018",169.79,173.09,169,172.99,51147171
"Friday, February 16, 2018",172.36,174.82,171.77,172.43,40176091
"Tuesday, February 20, 2018",172.05,174.26,171.42,171.85,33930540
"Wednesday, February 21, 2018",172.83,174.12,171.01,171.07,37471623
"Thursday, February 22, 2018",171.8,173.95,171.71,172.5,30991940
"Friday, February 23, 2018",173.67,175.65,173.54,175.5,33812360
"Monday, February 26, 2018",176.35,179.39,176.21,178.97,38162174
"Tuesday, February 27, 2018",179.1,180.48,178.16,178.39,38928125
"Wednesday, February 28, 2018",179.26,180.62,178.05,178.12,37782138
"Thursday, March 1, 2018",178.54,179.78,172.66,175,48801970
"Friday, March 2, 2018",172.8,176.3,172.45,176.21,38453950
"Monday, March 5, 2018",175.21,177.74,174.52,176.82,28401366
"Tuesday, March 6, 2018",177.91,178.25,176.13,176.67,23788506
"Wednesday, March 7, 2018",174.94,175.85,174.27,175.03,31703462
"Thursday, March 8, 2018",175.48,177.12,175.07,176.94,23774107
"Friday, March 9, 2018",177.96,180,177.39,179.98,32185162
"Monday, March 12, 2018",180.29,182.39,180.21,181.72,32207081
